step,time_fs,atom_idx,atom_type,atom_energy,total_energy
29,29.0,2,C,-0.9121811985969543,-51.73577117919922
29,29.0,3,C,-1.1508004665374756,-51.73577117919922
29,29.0,4,H,-0.9749014377593994,-51.73577117919922
29,29.0,5,H,5.908385276794434,-51.73577117919922
29,29.0,6,H,-2.0942888259887695,-51.73577117919922
29,29.0,7,H,-0.6803212761878967,-51.73577117919922
29,29.0,8,H,4.062541961669922,-51.73577117919922
29,29.0,9,H,1.571138858795166,-51.73577117919922
29,29.0,10,H,-0.25179988145828247,-51.73577117919922
29,29.0,11,H,0.25827622413635254,-51.73577117919922
30,30.0,0,C,1.6528594493865967,-70.84794616699219
30,30.0,1,C,5.442986011505127,-70.84794616699219
30,30.0,2,C,-3.877838611602783,-70.84794616699219
30,30.0,3,C,-1.453733205795288,-70.84794616699219
30,30.0,4,H,-2.3228869438171387,-70.84794616699219
30,30.0,5,H,6.5568766593933105,-70.84794616699219
30,30.0,6,H,-2.2208173274993896,-70.84794616699219
30,30.0,7,H,0.7847378253936768,-70.84794616699219
30,30.0,8,H,5.402979373931885,-70.84794616699219
30,30.0,9,H,0.9640166163444519,-70.84794616699219
30,30.0,10,H,0.349292129278183,-70.84794616699219
30,30.0,11,H,2.0763864517211914,-70.84794616699219
31,31.0,0,C,1.6571998596191406,-70.0514907836914
31,31.0,1,C,5.324794769287109,-70.0514907836914
31,31.0,2,C,-3.6640982627868652,-70.0514907836914
31,31.0,3,C,-1.5123374462127686,-70.0514907836914
31,31.0,4,H,-2.2222375869750977,-70.0514907836914
31,31.0,5,H,6.469215393066406,-70.0514907836914
31,31.0,6,H,-2.2803268432617188,-70.0514907836914
31,31.0,7,H,0.733222484588623,-70.0514907836914
31,31.0,8,H,5.353973388671875,-70.0514907836914
31,31.0,9,H,1.005480408668518,-70.0514907836914
31,31.0,10,H,0.3665063977241516,-70.0514907836914
31,31.0,11,H,1.9955377578735352,-70.0514907836914
32,32.0,0,C,2.0862388610839844,-67.26396179199219
32,32.0,1,C,5.064336776733398,-67.26396179199219
32,32.0,2,C,-2.7526493072509766,-67.26396179199219
32,32.0,3,C,-1.5069770812988281,-67.26396179199219
32,32.0,4,H,-1.8126964569091797,-67.26396179199219
32,32.0,5,H,6.666635990142822,-67.26396179199219
32,32.0,6,H,-2.3782386779785156,-67.26396179199219
32,32.0,7,H,0.16160359978675842,-67.26396179199219
32,32.0,8,H,5.276057243347168,-67.26396179199219
32,32.0,9,H,1.4296094179153442,-67.26396179199219
32,32.0,10,H,0.030735313892364502,-67.26396179199219
32,32.0,11,H,1.3669860363006592,-67.26396179199219
33,33.0,0,C,1.8627347946166992,-76.0519027709961
